,0,1,2,3,4,5
98,1,46,806.9513249728451,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262D5BF50>,"(0, 0, 0, 0)","ar.L1    -8.656942e-01
ar.L2    -4.342349e-01
sigma2    4.722446e+06
dtype: float64"
99,1,47,824.1508530446896,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262F3AA50>,"(0, 0, 0, 0)","ar.L1    -8.656460e-01
ar.L2    -4.362407e-01
sigma2    4.614022e+06
dtype: float64"
100,1,48,842.257857281607,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262D2C050>,"(0, 0, 0, 0)","ar.L1    -8.732424e-01
ar.L2    -4.496258e-01
sigma2    4.601582e+06
dtype: float64"
101,1,49,859.5460930972263,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262BB2850>,"(0, 0, 0, 0)","ar.L1    -8.816209e-01
ar.L2    -4.549716e-01
sigma2    4.510511e+06
dtype: float64"
102,1,50,877.433125699596,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262CD7F90>,"(0, 0, 0, 0)","ar.L1    -8.709141e-01
ar.L2    -4.604049e-01
sigma2    4.482460e+06
dtype: float64"
103,1,51,895.2936399332345,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225E7F7690>,"(0, 0, 0, 0)","ar.L1    -8.567969e-01
ar.L2    -4.387681e-01
sigma2    4.462189e+06
dtype: float64"
104,1,52,913.3450504817657,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262DF1C50>,"(0, 0, 0, 0)","ar.L1    -8.549082e-01
ar.L2    -4.365799e-01
sigma2    4.453919e+06
dtype: float64"
105,1,53,932.4465397290243,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225E99E350>,"(0, 0, 0, 0)","ar.L1    -8.746992e-01
ar.L2    -4.488248e-01
sigma2    4.536580e+06
dtype: float64"
106,1,54,949.593191393757,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C04510>,"(0, 0, 0, 0)","ar.L1    -8.741333e-01
ar.L2    -4.488950e-01
sigma2    4.446002e+06
dtype: float64"
107,1,55,967.3992295184897,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C36190>,"(0, 0, 0, 0)","ar.L1    -8.719504e-01
ar.L2    -4.649293e-01
sigma2    4.412153e+06
dtype: float64"
108,1,56,984.6319727535421,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225EA30D10>,"(0, 0, 0, 0)","ar.L1    -8.651814e-01
ar.L2    -4.564201e-01
sigma2    4.339432e+06
dtype: float64"
109,1,57,1001.7355887677936,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262E3AE90>,"(0, 0, 0, 0)","ar.L1    -8.653245e-01
ar.L2    -4.566496e-01
sigma2    4.257556e+06
dtype: float64"
110,1,58,1018.8289091117247,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225EA5C310>,"(0, 0, 0, 0)","ar.L1    -8.654803e-01
ar.L2    -4.575259e-01
sigma2    4.179163e+06
dtype: float64"
111,1,59,1036.63449218043,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262D2EDD0>,"(0, 0, 0, 0)","ar.L1    -8.615667e-01
ar.L2    -4.517709e-01
sigma2    4.159845e+06
dtype: float64"
112,1,60,1053.7519215058792,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C66110>,"(0, 0, 0, 0)","ar.L1    -8.636748e-01
ar.L2    -4.532473e-01
sigma2    4.089171e+06
dtype: float64"
113,1,61,1074.0840639101275,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262E5EF50>,"(0, 0, 0, 0)","ar.L1    -8.530667e-01
ar.L2    -4.559315e-01
sigma2    4.253451e+06
dtype: float64"
