id,low,hi,m,q,cost
543,2,182,-0.000174805,-0.373726,0.944829
544,2,183,-0.000174172,-0.373765,0.947598
545,2,184,-0.000173243,-0.373823,0.950558
546,2,185,-0.000172948,-0.373841,0.953188
547,2,186,-0.000172319,-0.373881,0.955949
548,2,187,-0.000172197,-0.373889,0.958535
549,2,188,-0.000172767,-0.373852,0.961258
550,2,189,-0.000171635,-0.373925,0.964428
551,2,190,-0.000170025,-0.374028,0.968239
552,2,191,-0.000168536,-0.374125,0.971891
553,2,192,-0.000167295,-0.374205,0.975224
554,2,193,-0.000166471,-0.374259,0.978125
555,3,11,-0.00207333,-0.370753,0.00100943
556,3,12,-0.00179333,-0.37234,0.00111858
557,3,13,-0.00164091,-0.373255,0.0011986
558,3,14,-0.00148986,-0.374211,0.00128957
559,3,15,-0.00141209,-0.37473,0.00135678
560,3,16,-0.00122857,-0.376014,0.00152267
561,3,17,-0.000931071,-0.378196,0.00199203
562,3,18,-0.000660735,-0.380269,0.00252118
563,3,19,-0.000417157,-0.382217,0.00309781
564,3,20,-0.000291538,-0.383264,0.00336062
565,3,21,-0.00019386,-0.384111,0.00358704
566,3,22,-0.000682782,-0.37971,0.0079457
567,3,23,-0.000778701,-0.378815,0.00834753
